MachineKey,StoreKey,MachineType,MachineName,MachineDescription,VendorName,MachineOS,MachineSource,MachineHardware,MachineSoftware,Status,ServiceStartDate,DecommissionDate,LastModifiedDate
612,92,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-01-30 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
613,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
614,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
615,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
616,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
617,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
618,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
619,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
620,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
621,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
622,94,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-03 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
623,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
624,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
625,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
626,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
627,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
628,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
629,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2010-06-16 00:00:00.000,2009-07-06 00:00:00.000
630,95,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-03-31 00:00:00.000,2011-06-17 00:00:00.000,2009-07-06 00:00:00.000
631,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2015-01-01 00:00:00.000,2009-07-06 00:00:00.000
632,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2014-06-16 00:00:00.000,2009-07-06 00:00:00.000
633,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2010-06-16 00:00:00.000,2009-07-06 00:00:00.000
634,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2011-06-17 00:00:00.000,2009-07-06 00:00:00.000
635,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
636,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
637,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
638,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
639,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
640,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
641,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
642,96,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-02-01 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
643,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
644,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
645,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
646,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
647,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
648,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
649,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
650,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
651,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
652,97,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-04-02 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
653,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
654,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
655,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
656,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
657,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
658,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
659,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
660,98,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-05-03 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
661,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
662,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
663,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
664,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
665,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
666,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
667,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
668,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
669,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
670,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2011-06-17 00:00:00.000,2009-07-06 00:00:00.000
671,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2015-01-01 00:00:00.000,2009-07-06 00:00:00.000
672,99,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-06-04 00:00:00.000,2014-06-16 00:00:00.000,2009-07-06 00:00:00.000
673,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2010-06-16 00:00:00.000,2009-07-06 00:00:00.000
674,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2011-06-17 00:00:00.000,2009-07-06 00:00:00.000
675,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2015-01-01 00:00:00.000,2009-07-06 00:00:00.000
676,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
677,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
678,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
679,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
680,100,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2003-07-05 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
