ITSLAkey,DateKey,StoreKey,MachineKey,OutageKey,OutageStartTime,OutageEndTime,DownTime
1252,2008-01-18,166,1325,351,2008-01-18 14:04:00,2008-01-18 15:00:00,56
1253,2008-10-03,171,1382,580,2008-10-03 06:52:00,2008-10-03 12:36:00,344
1254,2008-03-18,240,2501,510,2008-03-18 18:29:00,2008-03-18 18:57:00,28
1255,2008-01-23,243,2827,469,2008-01-23 13:49:00,2008-01-23 14:28:00,39
1256,2008-02-11,240,2499,333,2008-02-11 09:26:00,2008-02-11 09:31:00,5
1257,2008-01-23,48,2342,534,2008-01-23 17:53:00,2008-01-23 18:27:00,34
1258,2008-05-06,93,2071,382,2008-05-06 01:48:00,2008-05-06 02:18:00,30
1259,2008-10-13,244,2839,301,2008-10-13 14:05:00,2008-10-13 14:52:00,47
1260,2008-09-04,215,1708,551,2008-09-04 17:24:00,2008-09-04 17:39:00,15
1261,2008-11-28,64,2740,357,2008-11-28 03:23:00,2008-11-28 04:02:00,39
1262,2008-12-25,166,1332,446,2008-12-25 01:32:00,2008-12-25 02:13:00,41
1263,2008-01-30,165,1317,311,2008-01-30 04:02:00,2008-01-30 04:43:00,41
1264,2008-10-27,220,1737,329,2008-10-27 06:26:00,2008-10-27 06:41:00,15
1265,2008-09-27,94,620,306,2008-09-27 12:26:00,2008-09-27 12:45:00,19
1266,2008-09-27,5,47,519,2008-09-27 15:01:00,2008-09-27 15:45:00,44
1267,2008-11-06,179,1462,585,2008-11-06 04:46:00,2008-11-06 23:29:00,1123
1268,2008-09-27,103,708,516,2008-09-27 08:08:00,2008-09-27 09:02:00,54
1269,2008-06-24,2,14,435,2008-06-24 05:23:00,2008-06-24 06:12:00,49
1270,2008-10-12,300,2667,489,2008-10-12 09:02:00,2008-10-12 09:22:00,20
1271,2008-09-07,254,2526,571,2008-09-07 12:24:00,2008-09-07 21:12:00,528
1272,2008-02-24,70,2056,559,2008-02-24 17:34:00,2008-02-24 17:53:00,19
1273,2008-09-18,93,2076,360,2008-09-18 16:35:00,2008-09-18 16:38:00,3
1274,2008-11-15,86,550,363,2008-11-15 08:25:00,2008-11-15 09:13:00,48
1275,2008-09-15,52,2386,347,2008-09-15 06:49:00,2008-09-15 06:52:00,3
1276,2008-10-15,108,745,354,2008-10-15 08:59:00,2008-10-15 09:22:00,23
1277,2008-11-27,156,1227,456,2008-11-27 03:19:00,2008-11-27 04:10:00,51
1278,2008-06-25,2,21,380,2008-06-25 01:14:00,2008-06-25 02:02:00,48
1279,2008-06-13,89,580,528,2008-06-13 05:23:00,2008-06-13 06:14:00,51
1280,2008-12-25,295,2273,354,2008-12-25 05:41:00,2008-12-25 05:44:00,3
1281,2008-10-09,214,2119,449,2008-10-09 04:49:00,2008-10-09 05:03:00,14
1282,2008-06-03,219,2781,373,2008-06-03 01:06:00,2008-06-03 01:13:00,7
1283,2008-10-23,188,1552,328,2008-10-23 20:28:00,2008-10-23 20:33:00,5
1284,2008-07-30,179,1464,517,2008-07-30 10:46:00,2008-07-30 11:41:00,55
1285,2008-02-12,22,215,408,2008-02-12 20:22:00,2008-02-12 20:42:00,20
1286,2008-10-23,42,2003,500,2008-10-23 16:32:00,2008-10-23 17:04:00,32
1287,2008-12-16,111,776,322,2008-12-16 05:29:00,2008-12-16 06:07:00,38
1288,2008-05-12,278,2614,457,2008-05-12 01:09:00,2008-05-12 01:32:00,23
1289,2008-03-26,100,680,310,2008-03-26 03:06:00,2008-03-26 03:30:00,24
1290,2008-06-19,220,1728,355,2008-06-19 19:39:00,2008-06-19 20:18:00,39
1291,2008-03-28,170,1370,451,2008-03-28 03:38:00,2008-03-28 03:58:00,20
1292,2008-10-09,89,575,300,2008-10-09 14:45:00,2008-10-09 14:52:00,7
1293,2008-12-14,103,708,552,2008-12-14 07:02:00,2008-12-14 07:30:00,28
1294,2008-12-29,296,2657,468,2008-12-29 12:21:00,2008-12-29 13:13:00,52
1295,2008-08-16,74,425,406,2008-08-16 04:09:00,2008-08-16 04:17:00,8
1296,2008-03-10,287,1900,324,2008-03-10 18:27:00,2008-03-10 18:30:00,3
1297,2008-10-07,78,469,410,2008-10-07 10:51:00,2008-10-07 11:20:00,29
1298,2008-02-12,226,2460,526,2008-02-12 19:54:00,2008-02-12 20:31:00,37
1299,2008-02-23,212,2777,498,2008-02-23 14:15:00,2008-02-23 14:33:00,18
1300,2008-05-05,152,1189,374,2008-05-05 19:48:00,2008-05-05 20:28:00,40
1301,2008-12-27,173,1396,506,2008-12-27 02:45:00,2008-12-27 03:21:00,36
1302,2008-06-03,191,1574,564,2008-06-03 12:41:00,2008-06-03 12:50:00,9
1303,2008-08-17,191,1575,583,2008-08-17 05:23:00,2008-08-17 08:20:00,177
1304,2008-12-08,99,671,396,2008-12-08 04:43:00,2008-12-08 05:04:00,21
1305,2008-07-21,167,1338,442,2008-07-21 08:25:00,2008-07-21 08:30:00,5
1306,2008-01-24,75,441,576,2008-01-24 02:15:00,2008-01-24 11:36:00,561
1307,2008-03-21,189,1560,543,2008-03-21 17:05:00,2008-03-21 17:09:00,4
1308,2008-04-06,304,2893,487,2008-04-06 00:53:00,2008-04-06 01:38:00,45
1309,2008-09-27,252,2516,489,2008-09-27 07:51:00,2008-09-27 08:28:00,37
1310,2008-07-07,50,2358,521,2008-07-07 20:07:00,2008-07-07 20:21:00,14
1311,2008-12-04,284,1874,402,2008-12-04 20:17:00,2008-12-04 20:40:00,23
1312,2008-12-26,254,2533,500,2008-12-26 15:54:00,2008-12-26 16:09:00,15
1313,2008-05-06,118,844,416,2008-05-06 08:20:00,2008-05-06 08:38:00,18
1314,2008-12-15,182,1489,498,2008-12-15 11:49:00,2008-12-15 12:10:00,21
1315,2008-11-23,214,2121,564,2008-11-23 08:17:00,2008-11-23 08:52:00,35
1316,2008-05-29,247,1800,353,2008-05-29 06:47:00,2008-05-29 07:11:00,24
1317,2008-02-22,204,1668,540,2008-02-22 10:17:00,2008-02-22 10:44:00,27
1318,2008-09-07,140,1065,328,2008-09-07 08:42:00,2008-09-07 09:10:00,28
1319,2008-11-24,300,2668,508,2008-11-24 08:48:00,2008-11-24 08:49:00,1
1320,2008-06-14,276,1852,554,2008-06-14 00:20:00,2008-06-14 01:17:00,57
1321,2008-12-27,82,507,457,2008-12-27 11:41:00,2008-12-27 12:38:00,57
1322,2008-07-06,72,404,467,2008-07-06 12:23:00,2008-07-06 12:42:00,19
1323,2008-03-06,155,1220,409,2008-03-06 09:49:00,2008-03-06 10:01:00,12
1324,2008-06-05,27,267,394,2008-06-05 19:04:00,2008-06-05 19:26:00,22
1325,2008-08-25,96,640,414,2008-08-25 13:56:00,2008-08-25 14:38:00,42
1326,2008-06-22,28,273,366,2008-06-22 03:41:00,2008-06-22 03:43:00,2
1327,2008-08-04,256,2196,451,2008-08-04 00:13:00,2008-08-04 01:11:00,58
1328,2008-03-18,153,1198,296,2008-03-18 02:47:00,2008-03-18 03:09:00,22
1329,2008-09-11,51,2371,556,2008-09-11 11:03:00,2008-09-11 11:20:00,17
1330,2008-10-23,149,1160,388,2008-10-23 16:42:00,2008-10-23 17:06:00,24
1331,2008-08-04,115,815,354,2008-08-04 07:10:00,2008-08-04 07:23:00,13
1332,2008-05-26,22,220,512,2008-05-26 11:18:00,2008-05-26 11:27:00,9
1333,2008-09-06,70,2048,349,2008-09-06 02:15:00,2008-09-06 02:35:00,20
1334,2008-04-03,260,2864,365,2008-04-03 09:05:00,2008-04-03 09:13:00,8
1335,2008-04-23,162,1286,327,2008-04-23 12:59:00,2008-04-23 13:47:00,48
1336,2008-02-27,21,208,442,2008-02-27 12:41:00,2008-02-27 13:01:00,20
1337,2008-08-02,201,1662,462,2008-08-02 15:03:00,2008-08-02 15:49:00,46
1338,2008-04-09,215,1702,481,2008-04-09 20:53:00,2008-04-09 21:14:00,21
1339,2008-10-04,78,472,564,2008-10-04 12:46:00,2008-10-04 13:27:00,41
1340,2008-10-31,297,1930,583,2008-10-31 08:01:00,2008-11-01 00:00:00,959
1341,2008-04-29,164,1306,355,2008-04-29 04:37:00,2008-04-29 05:04:00,27
1342,2008-05-02,260,2859,465,2008-05-02 11:56:00,2008-05-02 12:04:00,8
1343,2008-04-12,74,432,480,2008-04-12 13:58:00,2008-04-12 14:54:00,56
1344,2008-10-24,292,1919,352,2008-10-24 19:39:00,2008-10-24 19:52:00,13
1345,2008-07-27,135,1020,433,2008-07-27 14:31:00,2008-07-27 15:19:00,48
1346,2008-02-26,244,2835,559,2008-02-26 07:12:00,2008-02-26 07:51:00,39
1347,2008-06-09,23,224,547,2008-06-09 00:49:00,2008-06-09 01:37:00,48
1348,2008-05-19,97,645,364,2008-05-19 18:57:00,2008-05-19 19:07:00,10
1349,2008-08-07,126,925,456,2008-08-07 18:14:00,2008-08-07 18:42:00,28
1350,2008-01-01,36,1955,512,2008-01-01 09:48:00,2008-01-01 09:57:00,9
1351,2008-06-27,305,2680,467,2008-06-27 00:14:00,2008-06-27 01:04:00,50
1352,2008-07-24,215,1708,412,2008-07-24 02:54:00,2008-07-24 03:21:00,27
1353,2008-10-22,245,2159,438,2008-10-22 19:06:00,2008-10-22 19:42:00,36
1354,2008-11-09,188,1551,524,2008-11-09 18:49:00,2008-11-09 19:12:00,23
1355,2008-12-21,79,473,480,2008-12-21 19:34:00,2008-12-21 20:25:00,51
1356,2008-10-25,227,1762,564,2008-10-25 13:49:00,2008-10-25 14:45:00,56
1357,2008-03-05,181,1477,585,2008-03-05 19:00:00,2008-03-06 06:48:00,708
1358,2008-03-27,166,1326,519,2008-03-27 05:34:00,2008-03-27 06:24:00,50
1359,2008-02-14,119,856,456,2008-02-14 19:02:00,2008-02-14 19:42:00,40
1360,2008-06-04,140,1065,486,2008-06-04 06:28:00,2008-06-04 07:23:00,55
1361,2008-01-19,202,2078,358,2008-01-19 12:34:00,2008-01-19 13:04:00,30
1362,2008-10-08,241,2813,555,2008-10-08 01:36:00,2008-10-08 01:41:00,5
1363,2008-05-19,233,1784,487,2008-05-19 15:26:00,2008-05-19 15:27:00,1
1364,2008-03-01,198,1646,455,2008-03-01 03:26:00,2008-03-01 03:51:00,25
1365,2008-02-16,35,2309,562,2008-02-16 19:41:00,2008-02-16 19:55:00,14
1366,2008-04-13,295,2275,574,2008-04-13 09:09:00,2008-04-14 04:01:00,1132
1367,2008-04-01,179,1459,385,2008-04-01 08:49:00,2008-04-01 09:28:00,39
1368,2008-01-06,282,1859,391,2008-01-06 11:02:00,2008-01-06 11:23:00,21
1369,2008-05-07,21,210,340,2008-05-07 19:17:00,2008-05-07 19:21:00,4
1370,2008-03-06,151,1182,512,2008-03-06 03:28:00,2008-03-06 03:57:00,29
1371,2008-07-05,198,1652,565,2008-07-05 18:18:00,2008-07-05 18:20:00,2
1372,2008-01-19,67,374,319,2008-01-19 03:28:00,2008-01-19 03:59:00,31
1373,2008-03-23,154,1206,312,2008-03-23 01:19:00,2008-03-23 01:37:00,18
1374,2008-01-12,287,1898,309,2008-01-12 03:25:00,2008-01-12 04:10:00,45
1375,2008-04-20,158,1249,402,2008-04-20 04:43:00,2008-04-20 05:17:00,34
1376,2008-01-21,52,2382,335,2008-01-21 14:46:00,2008-01-21 14:56:00,10
1377,2008-12-26,76,446,406,2008-12-26 17:30:00,2008-12-26 18:29:00,59
1378,2008-12-01,295,2278,434,2008-12-01 16:38:00,2008-12-01 16:53:00,15
1379,2008-12-22,198,1654,442,2008-12-22 16:27:00,2008-12-22 16:48:00,21
1380,2008-01-13,198,1653,386,2008-01-13 20:43:00,2008-01-13 21:16:00,33
1381,2008-06-24,163,1300,396,2008-06-24 20:22:00,2008-06-24 20:36:00,14
1382,2008-06-06,13,127,492,2008-06-06 02:14:00,2008-06-06 02:35:00,21
1383,2008-01-30,117,837,343,2008-01-30 04:56:00,2008-01-30 05:52:00,56
1384,2008-02-09,51,2366,548,2008-02-09 06:57:00,2008-02-09 07:14:00,17
1385,2008-03-20,17,170,556,2008-03-20 02:29:00,2008-03-20 03:00:00,31
1386,2008-02-14,221,2440,419,2008-02-14 07:23:00,2008-02-14 08:22:00,59
1387,2008-09-06,81,496,560,2008-09-06 20:30:00,2008-09-06 21:10:00,40
1388,2008-02-04,112,789,397,2008-02-04 20:50:00,2008-02-04 20:54:00,4
1389,2008-05-28,287,1892,377,2008-05-28 10:02:00,2008-05-28 10:16:00,14
1390,2008-07-12,189,1560,548,2008-07-12 04:09:00,2008-07-12 04:28:00,19
1391,2008-01-03,281,2626,583,2008-01-03 06:39:00,2008-01-03 18:22:00,703
1392,2008-04-18,43,2017,471,2008-04-18 15:43:00,2008-04-18 16:37:00,54
1393,2008-10-14,232,2474,523,2008-10-14 04:25:00,2008-10-14 04:55:00,30
1394,2008-05-06,177,1438,568,2008-05-06 09:46:00,2008-05-06 09:51:00,5
1395,2008-09-12,78,470,439,2008-09-12 17:51:00,2008-09-12 18:42:00,51
1396,2008-03-24,66,372,336,2008-03-24 07:31:00,2008-03-24 07:42:00,11
1397,2008-02-27,263,2223,452,2008-02-27 02:46:00,2008-02-27 03:45:00,59
1398,2008-06-21,42,2003,472,2008-06-21 17:28:00,2008-06-21 17:49:00,21
1399,2008-08-29,227,1761,524,2008-08-29 07:50:00,2008-08-29 08:10:00,20
1400,2008-05-10,3,27,378,2008-05-10 09:02:00,2008-05-10 09:12:00,10
1401,2008-09-25,188,1551,499,2008-09-25 06:49:00,2008-09-25 07:14:00,25
1402,2008-10-14,277,2882,533,2008-10-14 20:13:00,2008-10-14 20:43:00,30
1403,2008-06-28,140,1074,433,2008-06-28 10:25:00,2008-06-28 11:10:00,45
1404,2008-10-03,232,2474,337,2008-10-03 14:12:00,2008-10-03 14:50:00,38
1405,2008-03-08,33,323,559,2008-03-08 18:40:00,2008-03-08 18:47:00,7
1406,2008-07-13,278,2612,585,2008-07-13 08:56:00,2008-07-13 12:40:00,224
1407,2008-06-15,104,716,526,2008-06-15 04:09:00,2008-06-15 04:14:00,5
1408,2008-11-20,160,1270,406,2008-11-20 18:01:00,2008-11-20 18:20:00,19
1409,2008-12-20,179,1461,367,2008-12-20 13:39:00,2008-12-20 14:33:00,54
1410,2008-01-24,152,1188,452,2008-01-24 05:22:00,2008-01-24 05:54:00,32
1411,2008-09-01,49,2349,346,2008-09-01 13:48:00,2008-09-01 14:43:00,55
1412,2008-01-01,37,1962,367,2008-01-01 03:43:00,2008-01-01 03:59:00,16
1413,2008-12-21,147,1136,544,2008-12-21 04:01:00,2008-12-21 04:08:00,7
1414,2008-05-23,83,515,422,2008-05-23 00:19:00,2008-05-23 00:47:00,28
1415,2008-06-04,101,684,446,2008-06-04 08:50:00,2008-06-04 09:47:00,57
1416,2008-01-15,86,541,525,2008-01-15 09:47:00,2008-01-15 10:02:00,15
1417,2008-11-24,52,2383,347,2008-11-24 20:39:00,2008-11-24 20:53:00,14
1418,2008-04-27,139,1055,399,2008-04-27 20:35:00,2008-04-27 21:24:00,49
1419,2008-01-06,2,14,557,2008-01-06 14:37:00,2008-01-06 15:33:00,56
1420,2008-03-12,115,813,482,2008-03-12 05:33:00,2008-03-12 06:17:00,44
1421,2008-09-20,267,2232,549,2008-09-20 09:20:00,2008-09-20 10:16:00,56
1422,2008-01-17,5,43,468,2008-01-17 10:46:00,2008-01-17 11:43:00,57
1423,2008-11-21,10,93,405,2008-11-21 12:23:00,2008-11-21 13:16:00,53
1424,2008-07-25,230,1767,493,2008-07-25 20:00:00,2008-07-25 20:14:00,14
1425,2008-09-08,285,2251,525,2008-09-08 04:49:00,2008-09-08 05:14:00,25
1426,2008-10-05,254,2528,418,2008-10-05 03:56:00,2008-10-05 04:28:00,32
1427,2008-05-18,15,150,558,2008-05-18 19:01:00,2008-05-18 19:46:00,45
1428,2008-04-30,1,8,457,2008-04-30 18:01:00,2008-04-30 18:48:00,47
1429,2008-07-14,167,1333,410,2008-07-14 03:20:00,2008-07-14 03:38:00,18
1430,2008-10-19,107,734,408,2008-10-19 01:01:00,2008-10-19 01:09:00,8
1431,2008-07-07,79,473,365,2008-07-07 14:15:00,2008-07-07 14:36:00,21
1432,2008-04-03,81,497,561,2008-04-03 10:06:00,2008-04-03 10:40:00,34
1433,2008-12-18,30,300,397,2008-12-18 03:42:00,2008-12-18 04:28:00,46
1434,2008-02-21,16,155,444,2008-02-21 10:47:00,2008-02-21 11:10:00,23
1435,2008-02-19,201,1660,426,2008-02-19 10:18:00,2008-02-19 10:59:00,41
1436,2008-02-01,118,852,403,2008-02-01 01:09:00,2008-02-01 01:38:00,29
1437,2008-10-09,24,237,426,2008-10-09 02:22:00,2008-10-09 03:18:00,56
1438,2008-08-25,173,1398,404,2008-08-25 14:46:00,2008-08-25 14:49:00,3
1439,2008-03-26,243,2831,499,2008-03-26 17:44:00,2008-03-26 18:18:00,34
1440,2008-05-28,37,1963,527,2008-05-28 09:53:00,2008-05-28 10:15:00,22
1441,2008-05-13,72,405,486,2008-05-13 07:21:00,2008-05-13 08:15:00,54
1442,2008-02-26,267,2231,357,2008-02-26 10:21:00,2008-02-26 10:47:00,26
1443,2008-06-16,169,1357,541,2008-06-16 06:07:00,2008-06-16 06:51:00,44
1444,2008-04-19,265,2568,453,2008-04-19 01:25:00,2008-04-19 02:23:00,58
1445,2008-07-08,283,1872,456,2008-07-08 08:11:00,2008-07-08 08:17:00,6
1446,2008-03-06,92,611,524,2008-03-06 06:45:00,2008-03-06 06:46:00,1
1447,2008-05-26,225,1747,531,2008-05-26 11:35:00,2008-05-26 12:16:00,41
1448,2008-05-11,292,1925,353,2008-05-11 17:50:00,2008-05-11 18:13:00,23
1449,2008-02-11,305,2682,547,2008-02-11 04:05:00,2008-02-11 04:08:00,3
1450,2008-03-19,99,661,434,2008-03-19 11:57:00,2008-03-19 12:35:00,38
1451,2008-12-18,8,79,328,2008-12-18 03:17:00,2008-12-18 03:22:00,5
1452,2008-08-27,68,386,432,2008-08-27 00:13:00,2008-08-27 01:02:00,49
1453,2008-01-26,152,1189,301,2008-01-26 08:50:00,2008-01-26 09:43:00,53
1454,2008-07-21,83,512,472,2008-07-21 12:09:00,2008-07-21 12:21:00,12
1455,2008-12-28,147,1135,447,2008-12-28 03:12:00,2008-12-28 03:48:00,36
1456,2008-03-03,180,1466,383,2008-03-03 06:37:00,2008-03-03 07:31:00,54
1457,2008-12-24,198,1648,559,2008-12-24 20:48:00,2008-12-24 21:31:00,43
1458,2008-02-24,36,1955,491,2008-02-24 04:19:00,2008-02-24 04:43:00,24
1459,2008-11-25,190,1566,580,2008-11-25 15:25:00,2008-11-26 12:00:00,1235
1460,2008-06-06,236,2147,553,2008-06-06 02:51:00,2008-06-06 03:11:00,20
1461,2008-09-16,69,395,475,2008-09-16 19:01:00,2008-09-16 19:09:00,8
1462,2008-03-13,6,58,318,2008-03-13 15:59:00,2008-03-13 16:17:00,18
1463,2008-04-14,212,2776,305,2008-04-14 00:20:00,2008-04-14 00:25:00,5
1464,2008-03-14,81,493,481,2008-03-14 05:52:00,2008-03-14 06:49:00,57
1465,2008-07-15,119,853,555,2008-07-15 18:34:00,2008-07-15 19:30:00,56
1466,2008-04-12,189,1556,311,2008-04-12 04:29:00,2008-04-12 05:23:00,54
1467,2008-02-25,171,1378,337,2008-02-25 20:33:00,2008-02-25 20:53:00,20
1468,2008-06-09,186,1529,383,2008-06-09 19:32:00,2008-06-09 19:48:00,16
1469,2008-08-10,44,2027,492,2008-08-10 00:34:00,2008-08-10 00:39:00,5
1470,2008-11-20,81,499,395,2008-11-20 04:51:00,2008-11-20 04:54:00,3
1471,2008-10-01,275,1841,515,2008-10-01 14:39:00,2008-10-01 15:37:00,58
1472,2008-07-02,210,2763,401,2008-07-02 20:51:00,2008-07-02 21:29:00,38
1473,2008-05-20,149,1163,476,2008-05-20 02:15:00,2008-05-20 03:06:00,51
1474,2008-12-12,140,1068,471,2008-12-12 08:20:00,2008-12-12 08:23:00,3
1475,2008-07-31,13,130,432,2008-07-31 02:52:00,2008-07-31 03:09:00,17
1476,2008-05-19,181,1478,456,2008-05-19 18:51:00,2008-05-19 19:34:00,43
1477,2008-07-28,139,1058,298,2008-07-28 19:01:00,2008-07-28 19:42:00,41
1478,2008-10-05,190,1565,429,2008-10-05 20:30:00,2008-10-05 20:58:00,28
1479,2008-03-17,1,9,582,2008-03-17 06:34:00,2008-03-18 01:46:00,1152
1480,2008-07-09,57,351,454,2008-07-09 07:28:00,2008-07-09 07:50:00,22
1481,2008-08-11,143,1098,439,2008-08-11 08:46:00,2008-08-11 08:53:00,7
1482,2008-02-29,300,2662,335,2008-02-29 08:30:00,2008-02-29 09:16:00,46
1483,2008-09-01,25,245,500,2008-09-01 03:15:00,2008-09-01 04:02:00,47
1484,2008-01-13,213,2111,440,2008-01-13 08:50:00,2008-01-13 09:10:00,20
1485,2008-05-04,287,1892,430,2008-05-04 15:40:00,2008-05-04 15:44:00,4
1486,2008-10-12,302,2299,424,2008-10-12 00:51:00,2008-10-12 01:39:00,48
1487,2008-08-10,156,1227,534,2008-08-10 15:11:00,2008-08-10 15:36:00,25
1488,2008-07-22,172,1385,553,2008-07-22 10:28:00,2008-07-22 10:44:00,16
1489,2008-10-09,243,2831,407,2008-10-09 19:04:00,2008-10-09 19:42:00,38
1490,2008-10-21,72,408,413,2008-10-21 19:16:00,2008-10-21 19:58:00,42
1491,2008-10-26,162,1290,417,2008-10-26 12:15:00,2008-10-26 12:23:00,8
1492,2008-03-25,247,1802,560,2008-03-25 06:47:00,2008-03-25 07:00:00,13
1493,2008-11-10,242,2818,427,2008-11-10 11:23:00,2008-11-10 12:15:00,52
1494,2008-06-27,175,1421,336,2008-06-27 01:48:00,2008-06-27 02:42:00,54
1495,2008-06-12,21,209,398,2008-06-12 03:50:00,2008-06-12 04:16:00,26
1496,2008-07-07,278,2608,373,2008-07-07 12:29:00,2008-07-07 13:00:00,31
1497,2008-04-19,225,1747,465,2008-04-19 20:03:00,2008-04-19 20:18:00,15
1498,2008-03-03,179,1460,413,2008-03-03 03:08:00,2008-03-03 03:38:00,30
1499,2008-02-02,168,1346,485,2008-02-02 10:42:00,2008-02-02 10:54:00,12
1500,2008-08-11,115,820,436,2008-08-11 15:51:00,2008-08-11 16:49:00,58
1501,2008-08-24,10,98,514,2008-08-24 10:13:00,2008-08-24 10:39:00,26
1502,2008-10-29,29,291,462,2008-10-29 16:26:00,2008-10-29 16:49:00,23
1503,2008-12-25,298,1942,329,2008-12-25 08:47:00,2008-12-25 09:17:00,30
1504,2008-07-22,25,251,415,2008-07-22 01:56:00,2008-07-22 02:48:00,52
1505,2008-02-04,109,760,416,2008-02-04 17:21:00,2008-02-04 18:04:00,43
1506,2008-05-13,99,666,458,2008-05-13 20:29:00,2008-05-13 20:52:00,23
1507,2008-04-16,231,1780,294,2008-04-16 17:23:00,2008-04-16 18:12:00,49
1508,2008-08-31,39,1981,428,2008-08-31 07:15:00,2008-08-31 07:54:00,39
1509,2008-10-13,270,2580,477,2008-10-13 04:11:00,2008-10-13 04:42:00,31
1510,2008-10-19,66,372,404,2008-10-19 03:13:00,2008-10-19 03:49:00,36
1511,2008-02-05,64,2743,471,2008-02-05 16:14:00,2008-02-05 16:24:00,10
1512,2008-04-18,305,2686,525,2008-04-18 09:02:00,2008-04-18 09:40:00,38
1513,2008-04-16,291,1917,469,2008-04-16 13:42:00,2008-04-16 14:02:00,20
1514,2008-03-12,225,1750,404,2008-03-12 03:44:00,2008-03-12 03:49:00,5
1515,2008-12-02,41,2323,325,2008-12-02 08:37:00,2008-12-02 09:03:00,26
1516,2008-02-10,227,1764,368,2008-02-10 03:08:00,2008-02-10 03:24:00,16
1517,2008-07-29,19,191,417,2008-07-29 11:13:00,2008-07-29 11:25:00,12
1518,2008-11-21,240,2499,334,2008-11-21 06:36:00,2008-11-21 07:08:00,32
1519,2008-09-01,95,624,420,2008-09-01 06:59:00,2008-09-01 07:03:00,4
1520,2008-11-29,18,174,320,2008-11-29 00:31:00,2008-11-29 01:06:00,35
1521,2008-02-27,173,1404,369,2008-02-27 19:14:00,2008-02-27 19:21:00,7
1522,2008-09-23,174,1414,502,2008-09-23 16:10:00,2008-09-23 16:20:00,10
1523,2008-02-20,238,2799,444,2008-02-20 07:45:00,2008-02-20 08:16:00,31
1524,2008-06-10,23,229,364,2008-06-10 04:56:00,2008-06-10 05:11:00,15
1525,2008-01-23,172,1391,462,2008-01-23 02:08:00,2008-01-23 02:28:00,20
1526,2008-12-24,281,2630,585,2008-12-24 17:47:00,2008-12-24 21:31:00,224
1527,2008-12-28,101,684,457,2008-12-28 09:02:00,2008-12-28 09:03:00,1
1528,2008-01-22,84,528,558,2008-01-22 03:43:00,2008-01-22 04:31:00,48
1529,2008-02-07,26,259,411,2008-02-07 03:26:00,2008-02-07 03:58:00,32
1530,2008-06-22,114,809,322,2008-06-22 03:38:00,2008-06-22 04:11:00,33
1531,2008-07-24,296,2656,293,2008-07-24 20:21:00,2008-07-24 20:33:00,12
1532,2008-09-21,158,1243,544,2008-09-21 16:39:00,2008-09-21 17:17:00,38
1533,2008-08-22,295,2276,432,2008-08-22 13:54:00,2008-08-22 14:35:00,41
1534,2008-01-14,51,2369,546,2008-01-14 11:36:00,2008-01-14 12:10:00,34
1535,2008-07-08,238,2803,392,2008-07-08 11:49:00,2008-07-08 12:10:00,21
1536,2008-07-01,215,1703,341,2008-07-01 14:57:00,2008-07-01 15:35:00,38
1537,2008-12-03,126,930,406,2008-12-03 18:36:00,2008-12-03 19:28:00,52
1538,2008-09-16,105,728,458,2008-09-16 09:52:00,2008-09-16 10:27:00,35
1539,2008-09-15,294,2648,308,2008-09-15 02:15:00,2008-09-15 02:54:00,39
1540,2008-06-27,2,13,378,2008-06-27 11:44:00,2008-06-27 12:20:00,36
1541,2008-07-02,194,1605,585,2008-07-02 09:00:00,2008-07-03 02:53:00,1073
1542,2008-06-27,81,493,407,2008-06-27 03:11:00,2008-06-27 03:22:00,11
1543,2008-07-15,11,103,504,2008-07-15 15:49:00,2008-07-15 16:48:00,59
1544,2008-06-28,84,526,565,2008-06-28 07:44:00,2008-06-28 08:02:00,18
1545,2008-02-08,108,743,414,2008-02-08 18:07:00,2008-02-08 18:32:00,25
1546,2008-01-02,60,2708,515,2008-01-02 00:31:00,2008-01-02 00:36:00,5
1547,2008-08-08,291,1918,389,2008-08-08 14:22:00,2008-08-08 14:30:00,8
1548,2008-02-12,13,129,521,2008-02-12 15:03:00,2008-02-12 15:35:00,32
1549,2008-08-18,135,1017,398,2008-08-18 05:29:00,2008-08-18 05:58:00,29
1550,2008-09-28,129,957,424,2008-09-28 00:02:00,2008-09-28 00:51:00,49
1551,2008-11-04,4,42,524,2008-11-04 09:21:00,2008-11-04 10:11:00,50
1552,2008-06-15,213,2111,473,2008-06-15 02:50:00,2008-06-15 02:51:00,1
1553,2008-03-23,158,1249,415,2008-03-23 19:37:00,2008-03-23 20:23:00,46
1554,2008-06-03,64,2740,336,2008-06-03 14:59:00,2008-06-03 15:41:00,42
1555,2008-06-07,213,2110,438,2008-06-07 19:15:00,2008-06-07 20:09:00,54
1556,2008-08-23,163,1298,426,2008-08-23 19:48:00,2008-08-23 20:19:00,31
1557,2008-01-10,5,50,345,2008-01-10 16:29:00,2008-01-10 16:52:00,23
1558,2008-07-03,277,2875,406,2008-07-03 10:19:00,2008-07-03 11:06:00,47
1559,2008-11-25,168,1348,441,2008-11-25 03:50:00,2008-11-25 04:26:00,36
1560,2008-09-22,265,2563,305,2008-09-22 04:02:00,2008-09-22 04:54:00,52
1561,2008-03-05,209,1692,526,2008-03-05 03:54:00,2008-03-05 04:06:00,12
1562,2008-06-20,134,1013,376,2008-06-20 03:13:00,2008-06-20 04:11:00,58
1563,2008-08-20,87,561,370,2008-08-20 20:31:00,2008-08-20 20:37:00,6
