Date,DAY,DaySeq,MONTH,MONTH_NUMBER,RELATIVE_07_DAY_PERIOD,RELATIVE_30_DAY_PERIOD,RELATIVE_DAY,RELATIVE_MONTH,RELATIVE_WEEK,WEEK,YEAR,YEAR_MONTH,YEAR_MONTH_NUMBER,YEAR_WEEK
5/31/2020 0:00,5/31/2020 0:00,517,May,5,-139,-32,1897-04-20 00:00:00,-33,-140,5/30/2020 0:00,2020,5/1/2020 0:00,24244,2020-W23
6/1/2020 0:00,6/1/2020 0:00,518,June,6,-139,-32,1897-04-21 00:00:00,-32,-140,5/30/2020 0:00,2020,6/1/2020 0:00,24245,2020-W23
6/2/2020 0:00,6/2/2020 0:00,519,June,6,-139,-32,1897-04-22 00:00:00,-32,-140,5/30/2020 0:00,2020,6/1/2020 0:00,24245,2020-W23
6/3/2020 0:00,6/3/2020 0:00,520,June,6,-139,-32,1897-04-23 00:00:00,-32,-140,5/30/2020 0:00,2020,6/1/2020 0:00,24245,2020-W23
6/4/2020 0:00,6/4/2020 0:00,521,June,6,-139,-32,1897-04-24 00:00:00,-32,-140,5/30/2020 0:00,2020,6/1/2020 0:00,24245,2020-W23
6/5/2020 0:00,6/5/2020 0:00,522,June,6,-138,-32,1897-04-25 00:00:00,-32,-140,5/30/2020 0:00,2020,6/1/2020 0:00,24245,2020-W23
6/6/2020 0:00,6/6/2020 0:00,523,June,6,-138,-32,1897-04-26 00:00:00,-32,-140,5/30/2020 0:00,2020,6/1/2020 0:00,24245,2020-W23
6/7/2020 0:00,6/7/2020 0:00,524,June,6,-138,-32,1897-04-27 00:00:00,-32,-139,6/6/2020 0:00,2020,6/1/2020 0:00,24245,2020-W24
6/8/2020 0:00,6/8/2020 0:00,525,June,6,-138,-32,1897-04-28 00:00:00,-32,-139,6/6/2020 0:00,2020,6/1/2020 0:00,24245,2020-W24
6/9/2020 0:00,6/9/2020 0:00,526,June,6,-138,-32,1897-04-29 00:00:00,-32,-139,6/6/2020 0:00,2020,6/1/2020 0:00,24245,2020-W24
6/10/2020 0:00,6/10/2020 0:00,527,June,6,-138,-32,1897-04-30 00:00:00,-32,-139,6/6/2020 0:00,2020,6/1/2020 0:00,24245,2020-W24
6/11/2020 0:00,6/11/2020 0:00,528,June,6,-138,-32,1897-05-01 00:00:00,-32,-139,6/6/2020 0:00,2020,6/1/2020 0:00,24245,2020-W24
6/12/2020 0:00,6/12/2020 0:00,529,June,6,-137,-32,1897-05-02 00:00:00,-32,-139,6/6/2020 0:00,2020,6/1/2020 0:00,24245,2020-W24
6/13/2020 0:00,6/13/2020 0:00,530,June,6,-137,-32,1897-05-03 00:00:00,-32,-139,6/6/2020 0:00,2020,6/1/2020 0:00,24245,2020-W24
6/14/2020 0:00,6/14/2020 0:00,531,June,6,-137,-32,1897-05-04 00:00:00,-32,-138,6/13/2020 0:00,2020,6/1/2020 0:00,24245,2020-W25
6/15/2020 0:00,6/15/2020 0:00,532,June,6,-137,-32,1897-05-05 00:00:00,-32,-138,6/13/2020 0:00,2020,6/1/2020 0:00,24245,2020-W25
6/16/2020 0:00,6/16/2020 0:00,533,June,6,-137,-32,1897-05-06 00:00:00,-32,-138,6/13/2020 0:00,2020,6/1/2020 0:00,24245,2020-W25
6/17/2020 0:00,6/17/2020 0:00,534,June,6,-137,-32,1897-05-07 00:00:00,-32,-138,6/13/2020 0:00,2020,6/1/2020 0:00,24245,2020-W25
6/18/2020 0:00,6/18/2020 0:00,535,June,6,-137,-32,1897-05-08 00:00:00,-32,-138,6/13/2020 0:00,2020,6/1/2020 0:00,24245,2020-W25
6/19/2020 0:00,6/19/2020 0:00,536,June,6,-136,-32,1897-05-09 00:00:00,-32,-138,6/13/2020 0:00,2020,6/1/2020 0:00,24245,2020-W25
6/20/2020 0:00,6/20/2020 0:00,537,June,6,-136,-32,1897-05-10 00:00:00,-32,-138,6/13/2020 0:00,2020,6/1/2020 0:00,24245,2020-W25
6/21/2020 0:00,6/21/2020 0:00,538,June,6,-136,-32,1897-05-11 00:00:00,-32,-137,6/20/2020 0:00,2020,6/1/2020 0:00,24245,2020-W26
6/22/2020 0:00,6/22/2020 0:00,539,June,6,-136,-32,1897-05-12 00:00:00,-32,-137,6/20/2020 0:00,2020,6/1/2020 0:00,24245,2020-W26
6/23/2020 0:00,6/23/2020 0:00,540,June,6,-136,-32,1897-05-13 00:00:00,-32,-137,6/20/2020 0:00,2020,6/1/2020 0:00,24245,2020-W26
6/24/2020 0:00,6/24/2020 0:00,541,June,6,-136,-32,1897-05-14 00:00:00,-32,-137,6/20/2020 0:00,2020,6/1/2020 0:00,24245,2020-W26
6/25/2020 0:00,6/25/2020 0:00,542,June,6,-136,-31,1897-05-15 00:00:00,-32,-137,6/20/2020 0:00,2020,6/1/2020 0:00,24245,2020-W26
6/26/2020 0:00,6/26/2020 0:00,543,June,6,-135,-31,1897-05-16 00:00:00,-32,-137,6/20/2020 0:00,2020,6/1/2020 0:00,24245,2020-W26
6/27/2020 0:00,6/27/2020 0:00,544,June,6,-135,-31,1897-05-17 00:00:00,-32,-137,6/20/2020 0:00,2020,6/1/2020 0:00,24245,2020-W26
6/28/2020 0:00,6/28/2020 0:00,545,June,6,-135,-31,1897-05-18 00:00:00,-32,-136,6/27/2020 0:00,2020,6/1/2020 0:00,24245,2020-W27
6/29/2020 0:00,6/29/2020 0:00,546,June,6,-135,-31,1897-05-19 00:00:00,-32,-136,6/27/2020 0:00,2020,6/1/2020 0:00,24245,2020-W27
6/30/2020 0:00,6/30/2020 0:00,547,June,6,-135,-31,1897-05-20 00:00:00,-32,-136,6/27/2020 0:00,2020,6/1/2020 0:00,24245,2020-W27
7/1/2020 0:00,7/1/2020 0:00,548,July,7,-135,-31,1897-05-21 00:00:00,-31,-136,6/27/2020 0:00,2020,7/1/2020 0:00,24246,2020-W27
7/2/2020 0:00,7/2/2020 0:00,549,July,7,-135,-31,1897-05-22 00:00:00,-31,-136,6/27/2020 0:00,2020,7/1/2020 0:00,24246,2020-W27
7/3/2020 0:00,7/3/2020 0:00,550,July,7,-134,-31,1897-05-23 00:00:00,-31,-136,6/27/2020 0:00,2020,7/1/2020 0:00,24246,2020-W27
7/4/2020 0:00,7/4/2020 0:00,551,July,7,-134,-31,1897-05-24 00:00:00,-31,-136,6/27/2020 0:00,2020,7/1/2020 0:00,24246,2020-W27
7/5/2020 0:00,7/5/2020 0:00,552,July,7,-134,-31,1897-05-25 00:00:00,-31,-135,7/4/2020 0:00,2020,7/1/2020 0:00,24246,2020-W28
7/6/2020 0:00,7/6/2020 0:00,553,July,7,-134,-31,1897-05-26 00:00:00,-31,-135,7/4/2020 0:00,2020,7/1/2020 0:00,24246,2020-W28
7/7/2020 0:00,7/7/2020 0:00,554,July,7,-134,-31,1897-05-27 00:00:00,-31,-135,7/4/2020 0:00,2020,7/1/2020 0:00,24246,2020-W28
7/8/2020 0:00,7/8/2020 0:00,555,July,7,-134,-31,1897-05-28 00:00:00,-31,-135,7/4/2020 0:00,2020,7/1/2020 0:00,24246,2020-W28
7/9/2020 0:00,7/9/2020 0:00,556,July,7,-134,-31,1897-05-29 00:00:00,-31,-135,7/4/2020 0:00,2020,7/1/2020 0:00,24246,2020-W28
7/10/2020 0:00,7/10/2020 0:00,557,July,7,-133,-31,1897-05-30 00:00:00,-31,-135,7/4/2020 0:00,2020,7/1/2020 0:00,24246,2020-W28
7/11/2020 0:00,7/11/2020 0:00,558,July,7,-133,-31,1897-05-31 00:00:00,-31,-135,7/4/2020 0:00,2020,7/1/2020 0:00,24246,2020-W28
7/12/2020 0:00,7/12/2020 0:00,559,July,7,-133,-31,1897-06-01 00:00:00,-31,-134,7/11/2020 0:00,2020,7/1/2020 0:00,24246,2020-W29
7/13/2020 0:00,7/13/2020 0:00,560,July,7,-133,-31,1897-06-02 00:00:00,-31,-134,7/11/2020 0:00,2020,7/1/2020 0:00,24246,2020-W29
7/14/2020 0:00,7/14/2020 0:00,561,July,7,-133,-31,1897-06-03 00:00:00,-31,-134,7/11/2020 0:00,2020,7/1/2020 0:00,24246,2020-W29
7/15/2020 0:00,7/15/2020 0:00,562,July,7,-133,-31,1897-06-04 00:00:00,-31,-134,7/11/2020 0:00,2020,7/1/2020 0:00,24246,2020-W29
7/16/2020 0:00,7/16/2020 0:00,563,July,7,-133,-31,1897-06-05 00:00:00,-31,-134,7/11/2020 0:00,2020,7/1/2020 0:00,24246,2020-W29
7/17/2020 0:00,7/17/2020 0:00,564,July,7,-132,-31,1897-06-06 00:00:00,-31,-134,7/11/2020 0:00,2020,7/1/2020 0:00,24246,2020-W29
7/18/2020 0:00,7/18/2020 0:00,565,July,7,-132,-31,1897-06-07 00:00:00,-31,-134,7/11/2020 0:00,2020,7/1/2020 0:00,24246,2020-W29
7/19/2020 0:00,7/19/2020 0:00,566,July,7,-132,-31,1897-06-08 00:00:00,-31,-133,7/18/2020 0:00,2020,7/1/2020 0:00,24246,2020-W30
7/20/2020 0:00,7/20/2020 0:00,567,July,7,-132,-31,1897-06-09 00:00:00,-31,-133,7/18/2020 0:00,2020,7/1/2020 0:00,24246,2020-W30
7/21/2020 0:00,7/21/2020 0:00,568,July,7,-132,-31,1897-06-10 00:00:00,-31,-133,7/18/2020 0:00,2020,7/1/2020 0:00,24246,2020-W30
7/22/2020 0:00,7/22/2020 0:00,569,July,7,-132,-31,1897-06-11 00:00:00,-31,-133,7/18/2020 0:00,2020,7/1/2020 0:00,24246,2020-W30
7/23/2020 0:00,7/23/2020 0:00,570,July,7,-132,-31,1897-06-12 00:00:00,-31,-133,7/18/2020 0:00,2020,7/1/2020 0:00,24246,2020-W30
7/24/2020 0:00,7/24/2020 0:00,571,July,7,-131,-31,1897-06-13 00:00:00,-31,-133,7/18/2020 0:00,2020,7/1/2020 0:00,24246,2020-W30
7/25/2020 0:00,7/25/2020 0:00,572,July,7,-131,-30,1897-06-14 00:00:00,-31,-133,7/18/2020 0:00,2020,7/1/2020 0:00,24246,2020-W30
7/26/2020 0:00,7/26/2020 0:00,573,July,7,-131,-30,1897-06-15 00:00:00,-31,-132,7/25/2020 0:00,2020,7/1/2020 0:00,24246,2020-W31
7/27/2020 0:00,7/27/2020 0:00,574,July,7,-131,-30,1897-06-16 00:00:00,-31,-132,7/25/2020 0:00,2020,7/1/2020 0:00,24246,2020-W31
7/28/2020 0:00,7/28/2020 0:00,575,July,7,-131,-30,1897-06-17 00:00:00,-31,-132,7/25/2020 0:00,2020,7/1/2020 0:00,24246,2020-W31
7/29/2020 0:00,7/29/2020 0:00,576,July,7,-131,-30,1897-06-18 00:00:00,-31,-132,7/25/2020 0:00,2020,7/1/2020 0:00,24246,2020-W31
7/30/2020 0:00,7/30/2020 0:00,577,July,7,-131,-30,1897-06-19 00:00:00,-31,-132,7/25/2020 0:00,2020,7/1/2020 0:00,24246,2020-W31
7/31/2020 0:00,7/31/2020 0:00,578,July,7,-130,-30,1897-06-20 00:00:00,-31,-132,7/25/2020 0:00,2020,7/1/2020 0:00,24246,2020-W31
8/1/2020 0:00,8/1/2020 0:00,579,August,8,-130,-30,1897-06-21 00:00:00,-30,-132,7/25/2020 0:00,2020,8/1/2020 0:00,24247,2020-W31
8/2/2020 0:00,8/2/2020 0:00,580,August,8,-130,-30,1897-06-22 00:00:00,-30,-131,8/1/2020 0:00,2020,8/1/2020 0:00,24247,2020-W32
8/3/2020 0:00,8/3/2020 0:00,581,August,8,-130,-30,1897-06-23 00:00:00,-30,-131,8/1/2020 0:00,2020,8/1/2020 0:00,24247,2020-W32
8/4/2020 0:00,8/4/2020 0:00,582,August,8,-130,-30,1897-06-24 00:00:00,-30,-131,8/1/2020 0:00,2020,8/1/2020 0:00,24247,2020-W32
8/5/2020 0:00,8/5/2020 0:00,583,August,8,-130,-30,1897-06-25 00:00:00,-30,-131,8/1/2020 0:00,2020,8/1/2020 0:00,24247,2020-W32
8/6/2020 0:00,8/6/2020 0:00,584,August,8,-130,-30,1897-06-26 00:00:00,-30,-131,8/1/2020 0:00,2020,8/1/2020 0:00,24247,2020-W32
8/7/2020 0:00,8/7/2020 0:00,585,August,8,-129,-30,1897-06-27 00:00:00,-30,-131,8/1/2020 0:00,2020,8/1/2020 0:00,24247,2020-W32
8/8/2020 0:00,8/8/2020 0:00,586,August,8,-129,-30,1897-06-28 00:00:00,-30,-131,8/1/2020 0:00,2020,8/1/2020 0:00,24247,2020-W32
8/9/2020 0:00,8/9/2020 0:00,587,August,8,-129,-30,1897-06-29 00:00:00,-30,-130,8/8/2020 0:00,2020,8/1/2020 0:00,24247,2020-W33
8/10/2020 0:00,8/10/2020 0:00,588,August,8,-129,-30,1897-06-30 00:00:00,-30,-130,8/8/2020 0:00,2020,8/1/2020 0:00,24247,2020-W33
8/11/2020 0:00,8/11/2020 0:00,589,August,8,-129,-30,1897-07-01 00:00:00,-30,-130,8/8/2020 0:00,2020,8/1/2020 0:00,24247,2020-W33
8/12/2020 0:00,8/12/2020 0:00,590,August,8,-129,-30,1897-07-02 00:00:00,-30,-130,8/8/2020 0:00,2020,8/1/2020 0:00,24247,2020-W33
8/13/2020 0:00,8/13/2020 0:00,591,August,8,-129,-30,1897-07-03 00:00:00,-30,-130,8/8/2020 0:00,2020,8/1/2020 0:00,24247,2020-W33
8/14/2020 0:00,8/14/2020 0:00,592,August,8,-128,-30,1897-07-04 00:00:00,-30,-130,8/8/2020 0:00,2020,8/1/2020 0:00,24247,2020-W33
8/15/2020 0:00,8/15/2020 0:00,593,August,8,-128,-30,1897-07-05 00:00:00,-30,-130,8/8/2020 0:00,2020,8/1/2020 0:00,24247,2020-W33
8/16/2020 0:00,8/16/2020 0:00,594,August,8,-128,-30,1897-07-06 00:00:00,-30,-129,8/15/2020 0:00,2020,8/1/2020 0:00,24247,2020-W34
8/17/2020 0:00,8/17/2020 0:00,595,August,8,-128,-30,1897-07-07 00:00:00,-30,-129,8/15/2020 0:00,2020,8/1/2020 0:00,24247,2020-W34
8/18/2020 0:00,8/18/2020 0:00,596,August,8,-128,-30,1897-07-08 00:00:00,-30,-129,8/15/2020 0:00,2020,8/1/2020 0:00,24247,2020-W34
8/19/2020 0:00,8/19/2020 0:00,597,August,8,-128,-30,1897-07-09 00:00:00,-30,-129,8/15/2020 0:00,2020,8/1/2020 0:00,24247,2020-W34
8/20/2020 0:00,8/20/2020 0:00,598,August,8,-128,-30,1897-07-10 00:00:00,-30,-129,8/15/2020 0:00,2020,8/1/2020 0:00,24247,2020-W34
8/21/2020 0:00,8/21/2020 0:00,599,August,8,-127,-30,1897-07-11 00:00:00,-30,-129,8/15/2020 0:00,2020,8/1/2020 0:00,24247,2020-W34
8/22/2020 0:00,8/22/2020 0:00,600,August,8,-127,-30,1897-07-12 00:00:00,-30,-129,8/15/2020 0:00,2020,8/1/2020 0:00,24247,2020-W34
8/23/2020 0:00,8/23/2020 0:00,601,August,8,-127,-30,1897-07-13 00:00:00,-30,-128,8/22/2020 0:00,2020,8/1/2020 0:00,24247,2020-W35
8/24/2020 0:00,8/24/2020 0:00,602,August,8,-127,-29,1897-07-14 00:00:00,-30,-128,8/22/2020 0:00,2020,8/1/2020 0:00,24247,2020-W35
8/25/2020 0:00,8/25/2020 0:00,603,August,8,-127,-29,1897-07-15 00:00:00,-30,-128,8/22/2020 0:00,2020,8/1/2020 0:00,24247,2020-W35
8/26/2020 0:00,8/26/2020 0:00,604,August,8,-127,-29,1897-07-16 00:00:00,-30,-128,8/22/2020 0:00,2020,8/1/2020 0:00,24247,2020-W35
8/27/2020 0:00,8/27/2020 0:00,605,August,8,-127,-29,1897-07-17 00:00:00,-30,-128,8/22/2020 0:00,2020,8/1/2020 0:00,24247,2020-W35
8/28/2020 0:00,8/28/2020 0:00,606,August,8,-126,-29,1897-07-18 00:00:00,-30,-128,8/22/2020 0:00,2020,8/1/2020 0:00,24247,2020-W35
8/29/2020 0:00,8/29/2020 0:00,607,August,8,-126,-29,1897-07-19 00:00:00,-30,-128,8/22/2020 0:00,2020,8/1/2020 0:00,24247,2020-W35
8/30/2020 0:00,8/30/2020 0:00,608,August,8,-126,-29,1897-07-20 00:00:00,-30,-127,8/29/2020 0:00,2020,8/1/2020 0:00,24247,2020-W36
8/31/2020 0:00,8/31/2020 0:00,609,August,8,-126,-29,1897-07-21 00:00:00,-30,-127,8/29/2020 0:00,2020,8/1/2020 0:00,24247,2020-W36
9/1/2020 0:00,9/1/2020 0:00,610,September,9,-126,-29,1897-07-22 00:00:00,-29,-127,8/29/2020 0:00,2020,9/1/2020 0:00,24248,2020-W36
9/2/2020 0:00,9/2/2020 0:00,611,September,9,-126,-29,1897-07-23 00:00:00,-29,-127,8/29/2020 0:00,2020,9/1/2020 0:00,24248,2020-W36
9/3/2020 0:00,9/3/2020 0:00,612,September,9,-126,-29,1897-07-24 00:00:00,-29,-127,8/29/2020 0:00,2020,9/1/2020 0:00,24248,2020-W36
9/4/2020 0:00,9/4/2020 0:00,613,September,9,-125,-29,1897-07-25 00:00:00,-29,-127,8/29/2020 0:00,2020,9/1/2020 0:00,24248,2020-W36
9/5/2020 0:00,9/5/2020 0:00,614,September,9,-125,-29,1897-07-26 00:00:00,-29,-127,8/29/2020 0:00,2020,9/1/2020 0:00,24248,2020-W36
9/6/2020 0:00,9/6/2020 0:00,615,September,9,-125,-29,1897-07-27 00:00:00,-29,-126,9/5/2020 0:00,2020,9/1/2020 0:00,24248,2020-W37
9/7/2020 0:00,9/7/2020 0:00,616,September,9,-125,-29,1897-07-28 00:00:00,-29,-126,9/5/2020 0:00,2020,9/1/2020 0:00,24248,2020-W37
9/8/2020 0:00,9/8/2020 0:00,617,September,9,-125,-29,1897-07-29 00:00:00,-29,-126,9/5/2020 0:00,2020,9/1/2020 0:00,24248,2020-W37
9/9/2020 0:00,9/9/2020 0:00,618,September,9,-125,-29,1897-07-30 00:00:00,-29,-126,9/5/2020 0:00,2020,9/1/2020 0:00,24248,2020-W37
9/10/2020 0:00,9/10/2020 0:00,619,September,9,-125,-29,1897-07-31 00:00:00,-29,-126,9/5/2020 0:00,2020,9/1/2020 0:00,24248,2020-W37
9/11/2020 0:00,9/11/2020 0:00,620,September,9,-124,-29,1897-08-01 00:00:00,-29,-126,9/5/2020 0:00,2020,9/1/2020 0:00,24248,2020-W37
9/12/2020 0:00,9/12/2020 0:00,621,September,9,-124,-29,1897-08-02 00:00:00,-29,-126,9/5/2020 0:00,2020,9/1/2020 0:00,24248,2020-W37
9/13/2020 0:00,9/13/2020 0:00,622,September,9,-124,-29,1897-08-03 00:00:00,-29,-125,9/12/2020 0:00,2020,9/1/2020 0:00,24248,2020-W38
9/14/2020 0:00,9/14/2020 0:00,623,September,9,-124,-29,1897-08-04 00:00:00,-29,-125,9/12/2020 0:00,2020,9/1/2020 0:00,24248,2020-W38
9/15/2020 0:00,9/15/2020 0:00,624,September,9,-124,-29,1897-08-05 00:00:00,-29,-125,9/12/2020 0:00,2020,9/1/2020 0:00,24248,2020-W38
9/16/2020 0:00,9/16/2020 0:00,625,September,9,-124,-29,1897-08-06 00:00:00,-29,-125,9/12/2020 0:00,2020,9/1/2020 0:00,24248,2020-W38
9/17/2020 0:00,9/17/2020 0:00,626,September,9,-124,-29,1897-08-07 00:00:00,-29,-125,9/12/2020 0:00,2020,9/1/2020 0:00,24248,2020-W38
9/18/2020 0:00,9/18/2020 0:00,627,September,9,-123,-29,1897-08-08 00:00:00,-29,-125,9/12/2020 0:00,2020,9/1/2020 0:00,24248,2020-W38
9/19/2020 0:00,9/19/2020 0:00,628,September,9,-123,-29,1897-08-09 00:00:00,-29,-125,9/12/2020 0:00,2020,9/1/2020 0:00,24248,2020-W38
9/20/2020 0:00,9/20/2020 0:00,629,September,9,-123,-29,1897-08-10 00:00:00,-29,-124,9/19/2020 0:00,2020,9/1/2020 0:00,24248,2020-W39
9/21/2020 0:00,9/21/2020 0:00,630,September,9,-123,-29,1897-08-11 00:00:00,-29,-124,9/19/2020 0:00,2020,9/1/2020 0:00,24248,2020-W39
9/22/2020 0:00,9/22/2020 0:00,631,September,9,-123,-29,1897-08-12 00:00:00,-29,-124,9/19/2020 0:00,2020,9/1/2020 0:00,24248,2020-W39
9/23/2020 0:00,9/23/2020 0:00,632,September,9,-123,-28,1897-08-13 00:00:00,-29,-124,9/19/2020 0:00,2020,9/1/2020 0:00,24248,2020-W39
9/24/2020 0:00,9/24/2020 0:00,633,September,9,-123,-28,1897-08-14 00:00:00,-29,-124,9/19/2020 0:00,2020,9/1/2020 0:00,24248,2020-W39
9/25/2020 0:00,9/25/2020 0:00,634,September,9,-122,-28,1897-08-15 00:00:00,-29,-124,9/19/2020 0:00,2020,9/1/2020 0:00,24248,2020-W39
9/26/2020 0:00,9/26/2020 0:00,635,September,9,-122,-28,1897-08-16 00:00:00,-29,-124,9/19/2020 0:00,2020,9/1/2020 0:00,24248,2020-W39
9/27/2020 0:00,9/27/2020 0:00,636,September,9,-122,-28,1897-08-17 00:00:00,-29,-123,9/26/2020 0:00,2020,9/1/2020 0:00,24248,2020-W40
9/28/2020 0:00,9/28/2020 0:00,637,September,9,-122,-28,1897-08-18 00:00:00,-29,-123,9/26/2020 0:00,2020,9/1/2020 0:00,24248,2020-W40
9/29/2020 0:00,9/29/2020 0:00,638,September,9,-122,-28,1897-08-19 00:00:00,-29,-123,9/26/2020 0:00,2020,9/1/2020 0:00,24248,2020-W40
9/30/2020 0:00,9/30/2020 0:00,639,September,9,-122,-28,1897-08-20 00:00:00,-29,-123,9/26/2020 0:00,2020,9/1/2020 0:00,24248,2020-W40
10/1/2020 0:00,10/1/2020 0:00,640,October,10,-122,-28,1897-08-21 00:00:00,-28,-123,9/26/2020 0:00,2020,10/1/2020 0:00,24249,2020-W40
10/2/2020 0:00,10/2/2020 0:00,641,October,10,-121,-28,1897-08-22 00:00:00,-28,-123,9/26/2020 0:00,2020,10/1/2020 0:00,24249,2020-W40
10/3/2020 0:00,10/3/2020 0:00,642,October,10,-121,-28,1897-08-23 00:00:00,-28,-123,9/26/2020 0:00,2020,10/1/2020 0:00,24249,2020-W40
10/4/2020 0:00,10/4/2020 0:00,643,October,10,-121,-28,1897-08-24 00:00:00,-28,-122,10/3/2020 0:00,2020,10/1/2020 0:00,24249,2020-W41
10/5/2020 0:00,10/5/2020 0:00,644,October,10,-121,-28,1897-08-25 00:00:00,-28,-122,10/3/2020 0:00,2020,10/1/2020 0:00,24249,2020-W41
10/6/2020 0:00,10/6/2020 0:00,645,October,10,-121,-28,1897-08-26 00:00:00,-28,-122,10/3/2020 0:00,2020,10/1/2020 0:00,24249,2020-W41
10/7/2020 0:00,10/7/2020 0:00,646,October,10,-121,-28,1897-08-27 00:00:00,-28,-122,10/3/2020 0:00,2020,10/1/2020 0:00,24249,2020-W41
10/8/2020 0:00,10/8/2020 0:00,647,October,10,-121,-28,1897-08-28 00:00:00,-28,-122,10/3/2020 0:00,2020,10/1/2020 0:00,24249,2020-W41
10/9/2020 0:00,10/9/2020 0:00,648,October,10,-120,-28,1897-08-29 00:00:00,-28,-122,10/3/2020 0:00,2020,10/1/2020 0:00,24249,2020-W41
10/10/2020 0:00,10/10/2020 0:00,649,October,10,-120,-28,1897-08-30 00:00:00,-28,-122,10/3/2020 0:00,2020,10/1/2020 0:00,24249,2020-W41
10/11/2020 0:00,10/11/2020 0:00,650,October,10,-120,-28,1897-08-31 00:00:00,-28,-121,10/10/2020 0:00,2020,10/1/2020 0:00,24249,2020-W42
10/12/2020 0:00,10/12/2020 0:00,651,October,10,-120,-28,1897-09-01 00:00:00,-28,-121,10/10/2020 0:00,2020,10/1/2020 0:00,24249,2020-W42
10/13/2020 0:00,10/13/2020 0:00,652,October,10,-120,-28,1897-09-02 00:00:00,-28,-121,10/10/2020 0:00,2020,10/1/2020 0:00,24249,2020-W42
10/14/2020 0:00,10/14/2020 0:00,653,October,10,-120,-28,1897-09-03 00:00:00,-28,-121,10/10/2020 0:00,2020,10/1/2020 0:00,24249,2020-W42
10/15/2020 0:00,10/15/2020 0:00,654,October,10,-120,-28,1897-09-04 00:00:00,-28,-121,10/10/2020 0:00,2020,10/1/2020 0:00,24249,2020-W42
10/16/2020 0:00,10/16/2020 0:00,655,October,10,-119,-28,1897-09-05 00:00:00,-28,-121,10/10/2020 0:00,2020,10/1/2020 0:00,24249,2020-W42
10/17/2020 0:00,10/17/2020 0:00,656,October,10,-119,-28,1897-09-06 00:00:00,-28,-121,10/10/2020 0:00,2020,10/1/2020 0:00,24249,2020-W42
10/18/2020 0:00,10/18/2020 0:00,657,October,10,-119,-28,1897-09-07 00:00:00,-28,-120,10/17/2020 0:00,2020,10/1/2020 0:00,24249,2020-W43
10/19/2020 0:00,10/19/2020 0:00,658,October,10,-119,-28,1897-09-08 00:00:00,-28,-120,10/17/2020 0:00,2020,10/1/2020 0:00,24249,2020-W43
10/20/2020 0:00,10/20/2020 0:00,659,October,10,-119,-28,1897-09-09 00:00:00,-28,-120,10/17/2020 0:00,2020,10/1/2020 0:00,24249,2020-W43
10/21/2020 0:00,10/21/2020 0:00,660,October,10,-119,-28,1897-09-10 00:00:00,-28,-120,10/17/2020 0:00,2020,10/1/2020 0:00,24249,2020-W43
10/22/2020 0:00,10/22/2020 0:00,661,October,10,-119,-28,1897-09-11 00:00:00,-28,-120,10/17/2020 0:00,2020,10/1/2020 0:00,24249,2020-W43
10/23/2020 0:00,10/23/2020 0:00,662,October,10,-118,-27,1897-09-12 00:00:00,-28,-120,10/17/2020 0:00,2020,10/1/2020 0:00,24249,2020-W43
10/24/2020 0:00,10/24/2020 0:00,663,October,10,-118,-27,1897-09-13 00:00:00,-28,-120,10/17/2020 0:00,2020,10/1/2020 0:00,24249,2020-W43
10/25/2020 0:00,10/25/2020 0:00,664,October,10,-118,-27,1897-09-14 00:00:00,-28,-119,10/24/2020 0:00,2020,10/1/2020 0:00,24249,2020-W44
10/26/2020 0:00,10/26/2020 0:00,665,October,10,-118,-27,1897-09-15 00:00:00,-28,-119,10/24/2020 0:00,2020,10/1/2020 0:00,24249,2020-W44
10/27/2020 0:00,10/27/2020 0:00,666,October,10,-118,-27,1897-09-16 00:00:00,-28,-119,10/24/2020 0:00,2020,10/1/2020 0:00,24249,2020-W44
10/28/2020 0:00,10/28/2020 0:00,667,October,10,-118,-27,1897-09-17 00:00:00,-28,-119,10/24/2020 0:00,2020,10/1/2020 0:00,24249,2020-W44
10/29/2020 0:00,10/29/2020 0:00,668,October,10,-118,-27,1897-09-18 00:00:00,-28,-119,10/24/2020 0:00,2020,10/1/2020 0:00,24249,2020-W44
10/30/2020 0:00,10/30/2020 0:00,669,October,10,-117,-27,1897-09-19 00:00:00,-28,-119,10/24/2020 0:00,2020,10/1/2020 0:00,24249,2020-W44
10/31/2020 0:00,10/31/2020 0:00,670,October,10,-117,-27,1897-09-20 00:00:00,-28,-119,10/24/2020 0:00,2020,10/1/2020 0:00,24249,2020-W44
11/1/2020 0:00,11/1/2020 0:00,671,November,11,-117,-27,1897-09-21 00:00:00,-27,-118,10/31/2020 0:00,2020,11/1/2020 0:00,24250,2020-W45
11/2/2020 0:00,11/2/2020 0:00,672,November,11,-117,-27,1897-09-22 00:00:00,-27,-118,10/31/2020 0:00,2020,11/1/2020 0:00,24250,2020-W45
11/3/2020 0:00,11/3/2020 0:00,673,November,11,-117,-27,1897-09-23 00:00:00,-27,-118,10/31/2020 0:00,2020,11/1/2020 0:00,24250,2020-W45
11/4/2020 0:00,11/4/2020 0:00,674,November,11,-117,-27,1897-09-24 00:00:00,-27,-118,10/31/2020 0:00,2020,11/1/2020 0:00,24250,2020-W45
11/5/2020 0:00,11/5/2020 0:00,675,November,11,-117,-27,1897-09-25 00:00:00,-27,-118,10/31/2020 0:00,2020,11/1/2020 0:00,24250,2020-W45
